0	49	99
0.	0.0005627416246372568
0.5	0.0008222329129342243
1.	0.0011398738192717963
1.5	0.0015045451610714682
2.	0.0018967544155528075
2.5	0.0022914668108932803
3.	0.0026634515718609226
3.5	0.002993638576826694
4.	0.003274377282587654
4.5	0.0035110929879957503
5.	0.0037206397214140457
5.5	0.003926656741516491
6.	0.0041540937467444364
6.5	0.00442376665744129
7.	0.00474743223514343
7.5	0.005124581078058648
8.	0.00554151859090513
8.5	0.00597460166410038
9.	0.006397042264997319
9.5	0.006787649556769556
10.	0.007137684941802206
10.5	0.007452589454067622
11.	0.007747177494504856
11.5	0.008036908182013386
12.	0.008330067392906313
12.5	0.008625638740729627
13.	0.008917541298599618
13.5	0.009201286498417637
14.	0.009477609096351258
14.5	0.009750836870360704
15.	0.01002441514593891
15.5	0.01029822279697511
16.	0.010569724093101723
16.5	0.010836878099886243
17.	0.011099124682676008
17.5	0.011355313306752171
18.	0.011601191279629277
18.5	0.011829831963191536
19.	0.012035600324085512
19.5	0.012218377801652273
20.	0.012384596934009026
20.5	0.012543809210165163
21.	0.012703501449823918
21.5	0.01286557905261547
22.	0.013026616000325569
22.5	0.013180905046686875
23.	0.013323596670844585
23.5	0.01345168515930177
24.	0.013563190066186644
24.5	0.013656560851497069
25.	0.013732350565377274
25.5	0.01379632978859042
26.	0.01386116214956917
26.5	0.013943871023793792
27.	0.014059471445351237
27.5	0.014213901952750237
28.	0.014400596138608737
28.5	0.014602036517168043
29.	0.014795524402309926
29.5	0.014960121780491269
30.	0.015082303983827304
30.5	0.01515926077566335
31.	0.01519864832166938
31.5	0.015215756228750484
32.	0.015228599244853041
32.5	0.01525340071238112
33.	0.015301819351350625
33.5	0.015380487361333394
34.	0.015492229182780405
34.5	0.015638239180788584
35.	0.015821211630174886
35.5	0.01604952464704635
36.	0.016341662948634067
36.5	0.01672996766304678
37.	0.0172599600197023
37.5	0.01798268696524495
38.	0.01893137610590628
38.5	0.020081879915042976
39.	0.021301288750869656
39.5	0.022316718082629368
40.	0.022743643037786993
40.5	0.022195746317194127
41.	0.02045091533770625
41.5	0.01758309895121776
42.	0.01397808809684628
42.5	0.010203788341288331
43.	0.006804661863987744
43.5	0.00412934751870897
44.	0.0022741196389242896
44.5	0.001133780792651813
45.	0.0005111180578207437
45.5	0.00020793278001827404
46.	0.00007633320898421339
46.5	0.00002523339179122743
47.	7.515807089717382e-6
47.5	2.009380838567436e-6
48.	4.793667937045398e-7
48.5	9.611809313943717e-8
49.	5.897470417283806e-9
